Short name	Accession	TaxId	Name	Path	Assembly file	GFF file	lineage
Rhidi1	Rhidi1	1348878	Rhizophagus diaphanus v1.0	no_rank/MUCOROMYCOTA/GLOMEROMYCOTINA/Rhidi1	Rhidi1_AssemblyScaffolds.fasta.gz	Rhidi1_GeneCatalog_20160421.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,mucoromycota,glomeromycotina,glomeromycetes,glomerales,glomeraceae,oehlia,oehlia diaphana,oehlia diaphanum mucl 43196"
Paevar_HGY_1	Paevar_HGY_1	264951	Paecilomyces variotii CBS144490 HYG1 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/EUROTIOMYCETES/Paevar_HGY_1	Paevar_HGY_1_AssemblyScaffolds.fasta.gz	Paevar_HGY_1_GeneCatalog_20180620.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,eurotiomycetes,eurotiomycetidae,eurotiales,thermoascaceae,paecilomyces,paecilomyces variotii"
Blatri_F986_2	Blatri_F986_2	4850	Blakeslea trispora F986 v1.0	no_rank/MUCOROMYCOTA/MUCOROMYCOTINA/Blatri_F986_2	Blatri_F986_2_AssemblyScaffolds.fasta.gz	Blatri_F986_2_GeneCatalog_20180606.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,mucoromycota,mucoromycotina,mucoromycetes,mucorales,mucorineae,choanephoraceae,choanephoroideae,blakeslea,blakeslea trispora"
Blatri_F921_1	Blatri_F921_1	4850	Blakeslea trispora F921 v1.0	no_rank/MUCOROMYCOTA/MUCOROMYCOTINA/Blatri_F921_1	Blatri_F921_1_AssemblyScaffolds.fasta.gz	Blatri_F921_1_GeneCatalog_20180606.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,mucoromycota,mucoromycotina,mucoromycetes,mucorales,mucorineae,choanephoraceae,choanephoroideae,blakeslea,blakeslea trispora"
Phapla1	Phapla1	269161	Phaeosolenia platensis CBS 268.64 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Phapla1	Phapla1_AssemblyScaffolds.fasta.gz	Phapla1_primary_alleles_20180613.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,chromocyphellaceae,phaeosolenia,phaeosolenia platensis"
Chyhya1	Chyhya1	4814	Chytriomyces hyalinus JEL632 v1.0	no_rank/CHYTRIDIOMYCOTA/no_rank/CHYTRIDIOMYCETES/Chyhya1	Chyhya1_AssemblyScaffolds.fasta.gz	Chyhya1_GeneCatalog_20180531.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,chytridiomycota,chytridiomycota incertae sedis,chytridiomycetes,chytridiales,chytriomycetaceae,chytriomyces,chytriomyces hyalinus"
Crison1	Crison1	1940300	Cristinia sonorae KKN 215 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Crison1	Crison1_AssemblyScaffolds.fasta.gz	Crison1_GeneCatalog_20180618.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,atheliales,atheliaceae,cristinia,cristinia sonorae"
Gorhay1	Gorhay1	382530	Gorgonomyces haynaldii MP57 v1.0	no_rank/CHYTRIDIOMYCOTA/no_rank/CHYTRIDIOMYCETES/Gorhay1	Gorhay1_AssemblyScaffolds.fasta.gz	Gorhay1_GeneCatalog_20180601.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,chytridiomycota,chytridiomycota incertae sedis,chytridiomycetes,rhizophydiales,gorgonomycetaceae,gorgonomyces,gorgonomyces haynaldii"
Geocar1	Geocar1	49969	Geopyxis carbonaria CBS 144460 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Geocar1	Geocar1_AssemblyScaffolds.fasta.gz	Geocar1_GeneCatalog_20180620.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,pyronemataceae,geopyxis,geopyxis carbonaria"
Agrpra2	Agrpra2	71668	Agrocybe praecox OKM6292 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Agrpra2	Agrpra2_AssemblyScaffolds.fasta.gz	Agrpra2_GeneCatalog_20180618.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,strophariaceae,agrocybe,agrocybe praecox"
Piptie1	Piptie1	1286916	Piptocephalis tieghemiana RSA 1565 v1.0	no_rank/ZOOPAGOMYCOTA/ZOOPAGOMYCOTINA/Piptie1	Piptie1_AssemblyScaffolds.fasta.gz	Piptie1_GeneCatalog_20180621.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,zoopagomycota,zoopagomycotina,zoopagomycetes,zoopagales,piptocephalidaceae,piptocephalis,piptocephalis tieghemiana"
Corsim1	Corsim1	1403191	Myceliophthora similis CBS 632.67 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Corsim1	Corsim1_AssemblyScaffolds.fasta.gz	Corsim1_GeneCatalog_20180612.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,sordariomycetidae,sordariales,chaetomiaceae,corynascus,corynascus similis,corynascus similis cbs 632.67"
Colsp1	Colsp1	34409	Colletotrichum sp. CBS 101611	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colsp1	Colsp1_AssemblyScaffolds.fasta.gz	Colsp1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,unclassified colletotrichum,colletotrichum sp."
Colta1	Colta1	1209934	Colletotrichum tamarilloi CBS 129955	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colta1	Colta1_AssemblyScaffolds.fasta.gz	Colta1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum tamarilloi"
Colco1	Colco1	1209916	Colletotrichum costaricense IMI 309622	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colco1	Colco1_AssemblyScaffolds.fasta.gz	Colco1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum costaricense"
Colch1	Colch1	708187	Colletotrichum chlorophyti NTL11	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colch1	Colch1_AssemblyScaffolds.fasta.gz	Colch1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum chlorophyti"
Colcu1	Colcu1	1209917	Colletotrichum cuscutae IMI 304802	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colcu1	Colcu1_AssemblyScaffolds.fasta.gz	Colcu1_GeneCatalog_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum cuscutae"
Colab1	Colab1	1671311	Colletotrichum abscissum IMI 504890	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colab1	Colab1_AssemblyScaffolds.fasta.gz	Colab1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum abscissum"
Colpa1	Colpa1	1914294	Colletotrichum paranaense IMI 384185	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colpa1	Colpa1_AssemblyScaffolds.fasta.gz	Colpa1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum paranaense"
Colme1	Colme1	1209925	Colletotrichum melonis CBS 134730	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colme1	Colme1_AssemblyScaffolds.fasta.gz	Colme1_GeneCatalog_20180731.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum melonis"
Coltof1	Coltof1	708197	Colletotrichum tofieldiae CBS 168.49	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Coltof1	Coltof1_AssemblyScaffolds.fasta.gz	Coltof1_GeneCatalog_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum spaethianum species complex,colletotrichum tofieldiae"
Colorb1	Colorb1	5465	Colletotrichum orbiculare 104-T	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colorb1	Colorb1_AssemblyScaffolds.fasta.gz	Colorb1_GeneCatalog_20180806.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum orbiculare species complex,colletotrichum orbiculare"
Colin1	Colin1	1573173	Colletotrichum incanum MAFF 238712	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Colin1	Colin1_AssemblyScaffolds.fasta.gz	Colin1_GeneCatalog_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum spaethianum species complex,colletotrichum incanum"
Collup1	Collup1	145971	Colletotrichum lupini IMI 504893	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Collup1	Collup1_AssemblyScaffolds.fasta.gz	Collup1_GeneCatalog_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,glomerellales,glomerellaceae,colletotrichum,colletotrichum acutatum species complex,colletotrichum lupini"
Uroocc1	Uroocc1	1983702	Urocystis occulta CBS 102.71 v1.0	DIKARYA/BASIDIOMYCOTA/USTILAGINOMYCOTINA/Uroocc1	Uroocc1_AssemblyScaffolds.fasta.gz	Uroocc1_GeneCatalog_20180711.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,ustilaginomycotina,ustilaginomycetes,urocystidales,urocystidaceae,urocystis,urocystis occulta"
Disorn1	Disorn1	979620	Dissophora ornata CBS 347.77 v1.0	no_rank/MUCOROMYCOTA/MORTIERELLOMYCOTINA/Disorn1	Disorn1_AssemblyScaffolds.fasta.gz	Disorn1_GeneCatalog_20180714.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,fungi incertae sedis,mucoromycota,mortierellomycotina,mortierellomycetes,mortierellales,mortierellaceae,dissophora,dissophora ornata"
Niavib1	Niavib1	155003	Nia vibrissa CBS 119815 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Niavib1	Niavib1_AssemblyScaffolds.fasta.gz	Niavib1_GeneCatalog_20180713.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,niaceae,nia,nia vibrissa"
Epityp1	Epityp1	378194	Epithele typhae CBS 203.58 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Epityp1	Epityp1_AssemblyScaffolds.fasta.gz	Epityp1_GeneCatalog_20180725.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,epitheliaceae,epithele,epithele typhae"
Cornip1	Cornip1	1907230	Boliniaceae sp. AZ0804 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Cornip1	Cornip1_AssemblyScaffolds.fasta.gz	Cornip1_GeneCatalog_20180727.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,sordariomycetidae,boliniales,boliniaceae,unclassified boliniaceae,boliniaceae sp. az0804"
Currey1	Currey1	1907231	Teichospora sp. FL1471 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Currey1	Currey1_AssemblyScaffolds.fasta.gz	Currey1_GeneCatalog_20180707.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,pleosporomycetidae,pleosporales,teichosporaceae,teichospora,unclassified teichospora,teichospora sp. fl1471"
Glonio1	Glonio1	1907235	Gloniopsis sp. FL0384 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/DOTHIDEOMYCETES/Glonio1	Glonio1_AssemblyScaffolds.fasta.gz	Glonio1_GeneCatalog_20180712.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,dothideomyceta,dothideomycetes,pleosporomycetidae,hysteriales,hysteriaceae,gloniopsis,unclassified gloniopsis,gloniopsis sp. fl0384"
Lachen1	Lachen1	1932122	Lactarius hengduanensis 84 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lachen1	Lachen1_AssemblyScaffolds.fasta.gz	Lachen1_GeneCatalog_20180719.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius hengduanensis"
Lachat1	Lachat1	416442	Lactarius hatsudake 109 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lachat1	Lachat1_AssemblyScaffolds.fasta.gz	Lachat1_primary_alleles_20180807.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius hatsudake"
Lacsan1	Lacsan1	111137	Lactarius sanguifluus B21 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lacsan1	Lacsan1_AssemblyScaffolds.fasta.gz	Lacsan1_primary_alleles_20180729.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius sanguifluus"
Lacdel1	Lacdel1	55514	Lactarius deliciosus 48 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lacdel1	Lacdel1_AssemblyScaffolds.fasta.gz	Lacdel1_primary_alleles_20180731.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius deliciosus"
Lacviv1	Lacviv1	1740625	Lactarius vividus 141 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lacviv1	Lacviv1_AssemblyScaffolds.fasta.gz	Lacviv1_GeneCatalog_20180627.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius vividus"
Lacaka1	Lacaka1	416441	Lactarius akahatsu QP v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lacaka1	Lacaka1_AssemblyScaffolds.fasta.gz	Lacaka1_GeneCatalog_20180802.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius akahatsu"
Lacpse1	Lacpse1	1932123	Lactarius pseudohatsudake 88 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Lacpse1	Lacpse1_AssemblyScaffolds.fasta.gz	Lacpse1_GeneCatalog_20180617.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetes incertae sedis,russulales,russulaceae,lactarius,lactarius pseudohatsudake"
Cylol1	Cylol1	1576542	Cylindrocarpon olidum MPI-CAGE-CH-0241 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Cylol1	Cylol1_AssemblyScaffolds.fasta.gz	Cylol1_GeneCatalog_20180714.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,hypocreales,nectriaceae,thelonectria,thelonectria olida"
Neora1	Neora1	1755430	Ilyonectria sp. MPI-CAGE-AT-0134 v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/SORDARIOMYCETES/Neora1	Neora1_AssemblyScaffolds.fasta.gz	Neora1_GeneCatalog_20180718.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,sordariomyceta,sordariomycetes,hypocreomycetidae,hypocreales,nectriaceae,ilyonectria,unclassified ilyonectria,ilyonectria sp."
YarliYB419	YarliYB419	4952	Yarrowia lipolytica YB419 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/YarliYB419	YarliYB419_AssemblyScaffolds.fasta.gz	YarliYB419_GeneCatalog_20180504.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,dipodascaceae,yarrowia,yarrowia lipolytica"
YarliYB420	YarliYB420	4952	Yarrowia lipolytica YB420 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/YarliYB420	YarliYB420_AssemblyScaffolds.fasta.gz	YarliYB420_GeneCatalog_20180505.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,dipodascaceae,yarrowia,yarrowia lipolytica"
YarliYB392	YarliYB392	4952	Yarrowia lipolytica YB392 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/YarliYB392	YarliYB392_AssemblyScaffolds.fasta.gz	YarliYB392_GeneCatalog_20180306.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,dipodascaceae,yarrowia,yarrowia lipolytica"
YarliYB567	YarliYB567	4952	Yarrowia lipolytica YB567 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/YarliYB567	YarliYB567_AssemblyScaffolds.fasta.gz	YarliYB567_GeneCatalog_20180504.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,dipodascaceae,yarrowia,yarrowia lipolytica"
YarliYB566	YarliYB566	4952	Yarrowia lipolytica YB566 v1.0	ASCOMYCOTA/SACCHAROMYCOTINA/YarliYB566	YarliYB566_AssemblyScaffolds.fasta.gz	YarliYB566_GeneCatalog_20180505.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,saccharomycotina,saccharomycetes,saccharomycetales,dipodascaceae,yarrowia,yarrowia lipolytica"
Tubme1v2	Tubme1v2	656061	Tuber melanosporum Mel28 v1.2	ASCOMYCOTA/PEZIZOMYCOTINA/PEZIZOMYCETES/Tubme1v2	Tubme1v2_AssemblyScaffolds.fasta.gz	Tubme1v2_GeneCatalog_20160215.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,pezizomycetes,pezizales,tuberaceae,tuber,tuber melanosporum,tuber melanosporum mel28"
Pisalb1	Pisalb1	178870	Pisolithus albus SI12 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pisalb1	Pisalb1_AssemblyScaffolds.fasta.gz	Pisalb1_primary_alleles_20180801.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus albus"
Piscro1	Piscro1	2060934	Pisolithus croceorrhizus subspA 74A v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Piscro1	Piscro1_AssemblyScaffolds.fasta.gz	Piscro1_primary_alleles_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus croceorrhizus"
Pismar1	Pismar1	178871	Pisolithus marmoratus ssp. 2 16A v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pismar1	Pismar1_AssemblyScaffolds.fasta.gz	Pismar1_primary_alleles_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus marmoratus"
Pisthe1	Pisthe1	2136032	Pisolithus thermaeus 11 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Pisthe1	Pisthe1_AssemblyScaffolds.fasta.gz	Pisthe1_primary_alleles_20180803.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,sclerodermatineae,pisolithaceae,pisolithus,pisolithus thermaeus"
EurotioJF034F_1	EurotioJF034F_1	2486359	Exophiala limosus JF 03-4F Slimy v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/EUROTIOMYCETES/EurotioJF034F_1	EurotioJF034F_1_AssemblyScaffolds.fasta.gz	EurotioJF034F_1_GeneCatalog_20180726.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,eurotiomycetes,chaetothyriomycetidae,chaetothyriales,herpotrichiellaceae,exophiala,unclassified exophiala,exophiala sp. jf 03-4f"
EurotioJF033F_1	EurotioJF033F_1	2486360	Exophiala viscosium JF 03-3F Goopy v1.0	ASCOMYCOTA/PEZIZOMYCOTINA/EUROTIOMYCETES/EurotioJF033F_1	EurotioJF033F_1_AssemblyScaffolds.fasta.gz	EurotioJF033F_1_GeneCatalog_20180719.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,ascomycota,saccharomyceta,pezizomycotina,leotiomyceta,eurotiomycetes,chaetothyriomycetidae,chaetothyriales,herpotrichiellaceae,exophiala,unclassified exophiala,exophiala sp. jf 03-3f"
Rhobu1	Rhobu1	206335	Rhodocollybia butyracea CCBAS 279 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Rhobu1	Rhobu1_AssemblyScaffolds.fasta.gz	Rhobu1_GeneCatalog_20180801.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,agaricales,omphalotaceae,rhodocollybia,rhodocollybia butyracea"
Suipal1	Suipal1	48578	Suillus paluster FC165 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suipal1	Suipal1_AssemblyScaffolds.fasta.gz	Suipal1_GeneCatalog_20180813.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus paluster"
Suilak1	Suilak1	48574	Suillus lakei FC43 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suilak1	Suilak1_AssemblyScaffolds.fasta.gz	Suilak1_GeneCatalog_20180814.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus lakei"
Suibov1	Suibov1	48563	Suillus bovinus UH-Sbo-P2 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suibov1	Suibov1_AssemblyScaffolds.fasta.gz	Suibov1_GeneCatalog_20180813.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus bovinus"
Suiocc1	Suiocc1	756607	Suillus occidentalis FC124 v1.0	DIKARYA/BASIDIOMYCOTA/AGARICOMYCOTINA/AGARICOMYCETES/Suiocc1	Suiocc1_AssemblyScaffolds.fasta.gz	Suiocc1_GeneCatalog_20180813.gff3.gz	"root,cellular organisms,eukaryota,opisthokonta,fungi,dikarya,basidiomycota,agaricomycotina,agaricomycetes,agaricomycetidae,boletales,suillineae,suillaceae,suillus,suillus occidentalis"
